name,typetime,num_fds,size_fds,size,num_joins,num_compose,num_override,num_filters,num_tblvars,num_literals,num_key_adds,num_key_dels,num_data_adds,num_data_dels,num_action_renames,eval_time,eval_in_size,eval_out_size,min_eval_size,min_eval_time
la_lo_389,0.010014,0,0,17,1,2,0,0,6,0,0,0,0,2,6,565.737963,2073,6228,0,0.000000
la_ad_389,0.010967,0,0,15,0,2,0,0,6,0,0,0,0,2,5,36.578178,2073,2728,0,0.000000
la_ch_389,0.017881,0,0,21,1,2,0,0,9,1,0,0,0,2,6,638.151884,2073,12457,0,0.000000
la_db_389,0.017881,0,0,20,1,2,0,0,9,0,0,0,0,2,6,607.215881,2073,12456,0,0.000000
la_ev_389,0.024080,3,3,40,1,2,0,0,8,0,13,13,0,2,10,570.366859,2073,6232,0,0.000000
lo_ad_444,0.007868,0,0,7,0,0,0,0,4,0,0,0,0,2,1,1.142025,892,1337,0,0.000000
lo_ch_444,0.012159,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.003099,892,1785,0,0.000000
lo_db_444,0.009060,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.003099,892,1784,0,0.000000
lo_ev_444,0.025034,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.013113,892,896,0,0.000000
lo_la_444,0.741720,0,0,29,1,2,1,0,7,2,3,3,0,5,8,60.402870,892,2293,0,0.000000
ad_lo_444,0.010014,0,0,9,1,0,0,0,4,0,0,0,0,0,4,50.328016,1337,1780,0,0.000000
ad_ch_444,0.016928,0,0,13,1,0,0,0,7,1,0,0,0,0,4,55.646181,1337,3561,0,0.000000
ad_db_444,0.016212,0,0,12,1,0,0,0,7,0,0,0,0,0,4,51.198006,1337,3560,0,0.000000
ad_ev_444,0.025272,3,3,32,1,0,0,0,6,0,13,13,0,0,8,55.713654,1337,1784,0,0.000000
ad_la_444,0.404119,0,0,36,2,2,1,0,9,2,3,3,0,5,12,843.047142,1337,7621,0,0.000000
ch_lo_444,0.006199,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.002146,1785,892,0,0.000000
ch_ad_444,0.009060,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.891924,1785,1337,0,0.000000
ch_db_444,0.010967,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.004053,1785,1784,0,0.000000
ch_ev_444,0.219107,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.008106,1785,896,0,0.000000
ch_la_444,0.328779,0,0,29,1,2,1,0,7,2,3,3,0,5,8,66.512346,1785,2293,0,0.000000
db_lo_444,0.010967,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.001907,1784,892,0,0.000000
db_ad_444,0.010252,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.975847,1784,1337,0,0.000000
db_ch_444,0.014067,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.003099,1784,1785,0,0.000000
db_ev_444,0.018120,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.006199,1784,896,0,0.000000
db_la_444,0.628948,0,0,29,1,2,1,0,7,2,3,3,0,5,8,68.720818,1784,2293,0,0.000000
ev_lo_444,0.018835,1,1,21,2,0,0,0,5,0,4,4,0,0,8,0.017166,896,898,0,0.000000
ev_ad_444,0.020266,1,1,25,2,0,0,0,6,0,4,4,0,2,9,1.129150,896,1343,0,0.000000
ev_ch_444,0.040054,1,1,25,2,0,0,0,8,1,4,4,0,0,8,0.014067,896,1797,0,0.000000
ev_db_444,0.019073,1,1,24,2,0,0,0,8,0,4,4,0,0,8,0.016928,896,1796,0,0.000000
ev_la_444,0.317097,1,1,47,3,2,1,0,9,2,7,7,0,5,16,60.577869,896,2299,0,0.000000
la_lo_444,0.018120,0,0,17,1,2,0,0,6,0,0,0,0,2,6,771.978140,2293,7108,0,0.000000
la_ad_444,0.011921,0,0,15,0,2,0,0,6,0,0,0,0,2,5,40.019989,2293,3113,0,0.000000
la_ch_444,0.019073,0,0,21,1,2,0,0,9,1,0,0,0,2,6,764.315128,2293,14217,0,0.000000
la_db_444,0.017166,0,0,20,1,2,0,0,9,0,0,0,0,2,6,795.003176,2293,14216,0,0.000000
la_ev_444,0.024796,3,3,40,1,2,0,0,8,0,13,13,0,2,10,824.769020,2293,7112,0,0.000000
lo_ad_500,0.009298,0,0,7,0,0,0,0,4,0,0,0,0,2,1,1.465082,1004,1505,0,0.000000
lo_ch_500,0.013113,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.004053,1004,2009,0,0.000000
lo_db_500,0.007868,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.002146,1004,2008,0,0.000000
lo_ev_500,0.020981,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.007868,1004,1008,0,0.000000
lo_la_500,0.295877,0,0,29,1,2,1,0,7,2,3,3,0,5,8,74.580908,1004,2517,0,0.000000
ad_lo_500,0.008821,0,0,9,1,0,0,0,4,0,0,0,0,0,4,63.316822,1505,2004,0,0.000000
ad_ch_500,0.015974,0,0,13,1,0,0,0,7,1,0,0,0,0,4,65.717697,1505,4009,0,0.000000
ad_db_500,0.016928,0,0,12,1,0,0,0,7,0,0,0,0,0,4,70.019245,1505,4008,0,0.000000
ad_ev_500,0.020027,3,3,32,1,0,0,0,6,0,13,13,0,0,8,66.169977,1505,2008,0,0.000000
ad_la_500,0.334263,0,0,36,2,2,1,0,9,2,3,3,0,5,12,1101.132870,1505,8517,0,0.000000
ch_lo_500,0.012159,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.003099,2009,1004,0,0.000000
ch_ad_500,0.008821,0,0,7,0,0,0,0,4,0,0,0,0,2,1,1.046181,2009,1505,0,0.000000
ch_db_500,0.012875,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.003815,2009,2008,0,0.000000
ch_ev_500,0.024080,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.009060,2009,1008,0,0.000000
ch_la_500,0.431061,0,0,29,1,2,1,0,7,2,3,3,0,5,8,82.883120,2009,2517,0,0.000000
db_lo_500,0.008106,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.001907,2008,1004,0,0.000000
db_ad_500,0.009775,0,0,7,0,0,0,0,4,0,0,0,0,2,1,1.293182,2008,1505,0,0.000000
db_ch_500,0.012636,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.004053,2008,2009,0,0.000000
db_ev_500,0.016928,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.007868,2008,1008,0,0.000000
db_la_500,0.370264,0,0,29,1,2,1,0,7,2,3,3,0,5,8,74.310780,2008,2517,0,0.000000
ev_lo_500,0.015974,1,1,21,2,0,0,0,5,0,4,4,0,0,8,0.011683,1008,1010,0,0.000000
ev_ad_500,0.017881,1,1,25,2,0,0,0,6,0,4,4,0,2,9,1.411915,1008,1511,0,0.000000
ev_ch_500,0.022173,1,1,25,2,0,0,0,8,1,4,4,0,0,8,0.014067,1008,2021,0,0.000000
ev_db_500,0.017881,1,1,24,2,0,0,0,8,0,4,4,0,0,8,0.012159,1008,2020,0,0.000000
ev_la_500,0.461817,1,1,47,3,2,1,0,9,2,7,7,0,5,16,82.668066,1008,2523,0,0.000000
la_lo_500,0.009060,0,0,17,1,2,0,0,6,0,0,0,0,2,6,1023.134947,2517,8004,0,0.000000
la_ad_500,0.010967,0,0,15,0,2,0,0,6,0,0,0,0,2,5,51.324844,2517,3505,0,0.000000
la_ch_500,0.018358,0,0,21,1,2,0,0,9,1,0,0,0,2,6,1090.616703,2517,16009,0,0.000000
la_db_500,0.025988,0,0,20,1,2,0,0,9,0,0,0,0,2,6,1059.460163,2517,16008,0,0.000000
la_ev_500,0.047684,3,3,40,1,2,0,0,8,0,13,13,0,2,10,1025.894165,2517,8008,0,0.000000
