name,typetime,num_fds,size_fds,size,num_joins,num_compose,num_override,num_filters,num_tblvars,num_literals,num_key_adds,num_key_dels,num_data_adds,num_data_dels,num_action_renames,eval_time,eval_in_size,eval_out_size,min_eval_size,min_eval_time
la_ch_389,0.018120,0,0,21,1,2,0,0,9,1,0,0,0,2,6,519.028902,2073,12457,0,0.000000
la_db_389,0.015974,0,0,20,1,2,0,0,9,0,0,0,0,2,6,608.196974,2073,12456,0,0.000000
la_ev_389,0.028849,3,3,40,1,2,0,0,8,0,13,13,0,2,10,582.387924,2073,6232,0,0.000000
lo_ad_444,0.007868,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.851870,892,1337,0,0.000000
lo_ch_444,0.017881,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.003815,892,1785,0,0.000000
lo_db_444,0.008345,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.001669,892,1784,0,0.000000
lo_ev_444,0.017881,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.006914,892,896,0,0.000000
lo_la_444,0.575066,0,0,29,1,2,1,0,7,2,3,3,0,5,8,57.238102,892,2293,0,0.000000
ad_lo_444,0.006914,0,0,9,1,0,0,0,4,0,0,0,0,0,4,47.157049,1337,1780,0,0.000000
ad_ch_444,0.013113,0,0,13,1,0,0,0,7,1,0,0,0,0,4,51.028013,1337,3561,0,0.000000
ad_db_444,0.014067,0,0,12,1,0,0,0,7,0,0,0,0,0,4,52.675247,1337,3560,0,0.000000
ad_ev_444,0.018835,3,3,32,1,0,0,0,6,0,13,13,0,0,8,49.257040,1337,1784,0,0.000000
ad_la_444,0.326872,0,0,36,2,2,1,0,9,2,3,3,0,5,12,763.071060,1337,7621,0,0.000000
ch_lo_444,0.009060,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.001907,1785,892,0,0.000000
ch_ad_444,0.008106,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.649929,1785,1337,0,0.000000
ch_db_444,0.010014,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.003099,1785,1784,0,0.000000
ch_ev_444,0.029087,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.006914,1785,896,0,0.000000
ch_la_444,0.337839,0,0,29,1,2,1,0,7,2,3,3,0,5,8,56.922197,1785,2293,0,0.000000
db_lo_444,0.011683,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.001907,1784,892,0,0.000000
db_ad_444,0.009060,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.762939,1784,1337,0,0.000000
db_ch_444,0.011683,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.003099,1784,1785,0,0.000000
db_ev_444,0.015974,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.006914,1784,896,0,0.000000
db_la_444,0.413895,0,0,29,1,2,1,0,7,2,3,3,0,5,8,65.443993,1784,2293,0,0.000000
ev_lo_444,0.014067,1,1,21,2,0,0,0,5,0,4,4,0,0,8,0.012159,896,898,0,0.000000
ev_ad_444,0.014067,1,1,25,2,0,0,0,6,0,4,4,0,2,9,1.526117,896,1343,0,0.000000
ev_ch_444,0.018835,1,1,25,2,0,0,0,8,1,4,4,0,0,8,0.012159,896,1797,0,0.000000
ev_db_444,0.015974,1,1,24,2,0,0,0,8,0,4,4,0,0,8,0.011921,896,1796,0,0.000000
ev_la_444,0.369072,1,1,47,3,2,1,0,9,2,7,7,0,5,16,57.518721,896,2299,0,0.000000
la_lo_444,0.008106,0,0,17,1,2,0,0,6,0,0,0,0,2,6,752.716064,2293,7108,0,0.000000
la_ad_444,0.010967,0,0,15,0,2,0,0,6,0,0,0,0,2,5,35.404921,2293,3113,0,0.000000
la_ch_444,0.018835,0,0,21,1,2,0,0,9,1,0,0,0,2,6,766.737938,2293,14217,0,0.000000
la_db_444,0.015736,0,0,20,1,2,0,0,9,0,0,0,0,2,6,813.567877,2293,14216,0,0.000000
la_ev_444,0.027180,3,3,40,1,2,0,0,8,0,13,13,0,2,10,783.986092,2293,7112,0,0.000000
lo_ad_500,0.007868,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.785828,1004,1505,0,0.000000
lo_ch_500,0.011683,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.003099,1004,2009,0,0.000000
lo_db_500,0.009060,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.001907,1004,2008,0,0.000000
lo_ev_500,0.019073,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.005960,1004,1008,0,0.000000
lo_la_500,0.342846,0,0,29,1,2,1,0,7,2,3,3,0,5,8,77.324867,1004,2517,0,0.000000
ad_lo_500,0.006199,0,0,9,1,0,0,0,4,0,0,0,0,0,4,63.357115,1505,2004,0,0.000000
ad_ch_500,0.012636,0,0,13,1,0,0,0,7,1,0,0,0,0,4,58.885098,1505,4009,0,0.000000
ad_db_500,0.010967,0,0,12,1,0,0,0,7,0,0,0,0,0,4,63.277006,1505,4008,0,0.000000
ad_ev_500,0.017881,3,3,32,1,0,0,0,6,0,13,13,0,0,8,64.558983,1505,2008,0,0.000000
ad_la_500,0.287056,0,0,36,2,2,1,0,9,2,3,3,0,5,12,1102.200985,1505,8517,0,0.000000
ch_lo_500,0.007868,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.001669,2009,1004,0,0.000000
ch_ad_500,0.007868,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.991106,2009,1505,0,0.000000
ch_db_500,0.015020,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.004053,2009,2008,0,0.000000
ch_ev_500,0.020981,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.009298,2009,1008,0,0.000000
ch_la_500,0.410795,0,0,29,1,2,1,0,7,2,3,3,0,5,8,83.415985,2009,2517,0,0.000000
db_lo_500,0.010252,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.002146,2008,1004,0,0.000000
db_ad_500,0.010014,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.789881,2008,1505,0,0.000000
db_ch_500,0.013828,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.005007,2008,2009,0,0.000000
db_ev_500,0.017881,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.007391,2008,1008,0,0.000000
db_la_500,0.431776,0,0,29,1,2,1,0,7,2,3,3,0,5,8,81.897974,2008,2517,0,0.000000
ev_lo_500,0.015020,1,1,21,2,0,0,0,5,0,4,4,0,0,8,0.012875,1008,1010,0,0.000000
ev_ad_500,0.017166,1,1,25,2,0,0,0,6,0,4,4,0,2,9,2.134085,1008,1511,0,0.000000
ev_ch_500,0.020027,1,1,25,2,0,0,0,8,1,4,4,0,0,8,0.011921,1008,2021,0,0.000000
ev_db_500,0.015736,1,1,24,2,0,0,0,8,0,4,4,0,0,8,0.011921,1008,2020,0,0.000000
ev_la_500,0.330925,1,1,47,3,2,1,0,9,2,7,7,0,5,16,77.636003,1008,2523,0,0.000000
la_lo_500,0.008106,0,0,17,1,2,0,0,6,0,0,0,0,2,6,1030.737877,2517,8004,0,0.000000
la_ad_500,0.011921,0,0,15,0,2,0,0,6,0,0,0,0,2,5,52.652836,2517,3505,0,0.000000
la_ch_500,0.020266,0,0,21,1,2,0,0,9,1,0,0,0,2,6,1066.936016,2517,16009,0,0.000000
la_db_500,0.018120,0,0,20,1,2,0,0,9,0,0,0,0,2,6,1035.638809,2517,16008,0,0.000000
la_ev_500,0.206947,3,3,40,1,2,0,0,8,0,13,13,0,2,10,991.054058,2517,8008,0,0.000000
